HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,window_start_sec,start_unix,end_unix,label
,,0.014325119688484026,0.14238269881430343,0.0230148936665859,0.17972271216937336,0.10060997444055302,0.07970678561195883,0.7922354225331291,-1.9492367844761969,600.0,1604146870.0,1604146930.0,2
,,0.04225033060776687,0.1396301670309979,0.021661611669009293,0.20354210930777406,0.30258741005722134,0.2075753796177898,0.6860013758620556,-1.9687580157887012,630.0,1604146900.0,1604146960.0,2
,,0.030558569357013985,0.05928502616866437,0.00924314447369596,0.09908673999937431,0.5154517309324558,0.3084022075729502,0.5983144280358677,-2.8253985146677243,660.0,1604146930.0,1604146990.0,2
,,0.05036769371515431,0.07208466467524556,0.01431307340004849,0.13676543179044837,0.6987296665951055,0.3682779563210648,0.5270678689165658,-2.6299139525256416,690.0,1604146960.0,1604147020.0,2
,,0.04636965619851312,0.060634212633352946,0.012283311340710389,0.11928718017257645,0.7647440971799913,0.38872287978832853,0.5083045181018745,-2.8028959803068645,720.0,1604146990.0,1604147050.0,2
,,0.06026272555416773,0.11771758168474405,0.03146528701762504,0.20944559425653683,0.5119262958999238,0.2877249615494689,0.5620437235865613,-2.139466898770925,750.0,1604147020.0,1604147080.0,2
,,0.020579429171187408,0.06774289939035918,0.008531586943648133,0.09685391550519473,0.3037872508615444,0.21247906255357984,0.6994337713349938,-2.692035630761223,780.0,1604147050.0,1604147110.0,2
,,0.04313363731737146,0.12486811436732621,0.01228723460408504,0.1802889862887827,0.3454335603281768,0.2392472119638024,0.6925997917993469,-2.080497183735288,810.0,1604147080.0,1604147140.0,2
,,0.02196055665855095,0.12902493315216276,0.020991024048988907,0.17197651385970264,0.1702039762551339,0.12769509141501864,0.7502474044648939,-2.0477496130473622,840.0,1604147110.0,1604147170.0,2
,,0.023445277217305615,0.14122510529898144,0.02101474785803337,0.1856851303743204,0.16601352265003202,0.12626362256386692,0.7605622755806426,-1.957400170159608,870.0,1604147140.0,1604147200.0,2
,,0.01804046304338358,0.1263607112892095,0.011019374449057309,0.1554205487816504,0.14276955914005002,0.11607514697897858,0.813024482796886,-2.068614673994695,900.0,1604147170.0,1604147230.0,2
,,0.03095671925774655,0.15549229108192178,0.042107866010577366,0.22855687635024569,0.19908845025273228,0.13544426994315314,0.6803220868473977,-1.8611591236276037,930.0,1604147200.0,1604147260.0,2
,,0.026528509514663852,0.09798234465005892,0.0063186495937665125,0.13082950375848929,0.27074785370170157,0.20277161307311362,0.7489315623403565,-2.3229679731737725,960.0,1604147230.0,1604147290.0,2
,,0.03657621180603678,0.08618511870726481,0.027719052884857077,0.15048038339815867,0.42439126794349546,0.2430629892087605,0.5727332477564607,-2.4512577530226114,990.0,1604147260.0,1604147320.0,2
,,0.02094203024982478,0.08979294539902773,0.06451916682538547,0.17525414247423798,0.2332257857982186,0.11949520823967523,0.512358476275259,-2.410248865790777,1020.0,1604147290.0,1604147350.0,2
,,0.021364361433567736,0.11195177615397124,0.012345384996555008,0.14566152258409398,0.1908353950917632,0.14667127635737545,0.7685748038871331,-2.1896870704627727,1050.0,1604147320.0,1604147380.0,2
,,0.033550638138007294,0.05885997291490268,0.01146117350364564,0.10387178455655562,0.5700077060265288,0.3230004979816227,0.566659879448349,-2.8325939963382707,1080.0,1604147350.0,1604147410.0,2
,,0.014000275182053316,0.04109764457242345,0.0005803341606932003,0.05567825391516997,0.3406588218792352,0.2514496090948505,0.7381273959316113,-3.1918044687956058,1110.0,1604147380.0,1604147440.0,2
,,0.016671067057060708,0.11519474107288709,0.018411512155068213,0.150277320285016,0.14472073031973254,0.11093534956201213,0.7665477455574049,-2.161131182171324,1140.0,1604147410.0,1604147470.0,2
,,0.01362954312957318,0.1139074060359594,0.010136905903296047,0.13767385506882865,0.11965458264645647,0.09899877593141579,0.8273713696693722,-2.172369388378068,1170.0,1604147440.0,1604147500.0,2
,,0.055696351614160394,0.09514008213922213,0.01109225179864314,0.16192868555202566,0.5854141636398609,0.34395605339651725,0.5875431015504341,-2.3524049246272902,1200.0,1604147470.0,1604147530.0,2
,,0.017447446421952253,0.12283551734742898,0.01686186372673052,0.15714482749611175,0.14203910073178388,0.11102781236871419,0.7816707638720614,-2.0969090758742097,1230.0,1604147500.0,1604147560.0,2
,,0.04024656411923145,0.14963408774089493,0.02516525324421458,0.21504590510434096,0.26896654851080487,0.1871533619749871,0.6958239342818083,-1.8995623801671508,1260.0,1604147530.0,1604147590.0,2
,,0.026965941855934244,0.04389978647499748,0.004875043068734062,0.07574077139966578,0.6142613443300533,0.35602940605980193,0.5796057481821633,-3.125845822808114,1290.0,1604147560.0,1604147620.0,2
,,0.045405220781263786,0.08359818233753687,0.004741249009208293,0.13374465212800896,0.5431364595696018,0.3394918604880425,0.6250581313526004,-2.481733501501811,1320.0,1604147590.0,1604147650.0,2
,,0.010053384883891346,0.11713740444523019,0.011130134351359035,0.13832092368048057,0.08582557323601955,0.07268159159430229,0.8468523873930742,-2.144407636281283,1350.0,1604147620.0,1604147680.0,2
,,0.03930300914942658,0.1398953865394859,0.012607862877538305,0.1918062585664508,0.2809457132336039,0.20490994112066552,0.7293577779216183,-1.9668603746987248,1380.0,1604147650.0,1604147710.0,2
,,0.03323211611832508,0.10818898607818368,0.03036288712083823,0.171783989317347,0.3071672757364563,0.19345293033644345,0.6297966795864752,-2.2238757100043247,1410.0,1604147680.0,1604147740.0,2
,,0.05217621760856132,0.12566123104287313,0.02619357340654889,0.20403102205798335,0.41521332534741623,0.2557268844819756,0.6158927685377257,-2.0741656354384745,1440.0,1604147710.0,1604147770.0,2
,,0.014540994551383952,0.14284214341609805,0.042552830508406025,0.19993596847588802,0.10179765021465793,0.07272825726271247,0.7144394503149373,-1.946015150655102,1470.0,1604147740.0,1604147800.0,2
,,0.02783233517164457,0.13224260264464544,0.011302434487299177,0.17137737230358918,0.21046421209989333,0.16240379227159893,0.771645642987116,-2.0231171444421894,1500.0,1604147770.0,1604147830.0,2
,,0.02475830371562611,0.0583520533095642,0.012228331043327037,0.09533868806851735,0.4242919025364973,0.25968790023450905,0.6120500973081164,-2.841260731330334,1530.0,1604147800.0,1604147860.0,2
,,0.05364729088317802,0.04989906036854293,0.002124487718811657,0.1056708389705326,1.075116254433481,0.5076830221641196,0.47221220967553584,-2.997753106691677,1560.0,1604147830.0,1604147890.0,2
,,0.0201167997107908,0.02767410832065295,0.002954245669464642,0.050745153700908395,0.7269177195414026,0.39642799841259885,0.5453547048800752,-3.587258020575771,1590.0,1604147860.0,1604147920.0,2
,,0.022067119387552573,0.10752211161277286,0.051581517022321256,0.18117074802264668,0.20523331486480179,0.1218028827964774,0.5934849460318639,-2.2300587631444455,1620.0,1604147890.0,1604147950.0,2
,,0.04010000266937591,0.06483009995098186,0.014532708814209466,0.11946281143456725,0.6185398865603413,0.3356693366566187,0.5426801794840641,-2.735985278056766,1650.0,1604147920.0,1604147980.0,2
,,0.06088199979811821,0.09774303647709569,0.017959736594314397,0.1765847728695283,0.6228781301712967,0.3447749135374293,0.553519054269273,-2.3254133207401924,1680.0,1604147950.0,1604148010.0,2
,,0.025894372040506312,0.1471216802361578,0.044058648725030264,0.21707470100169438,0.17600650019046143,0.11928783926001674,0.677746782822976,-1.9164952778964914,1710.0,1604147980.0,1604148040.0,2
,,0.04424950267765323,0.09860691867117573,0.018109324675609925,0.16096574602443886,0.4487464294996576,0.274900118631047,0.6125956677528435,-2.3166138507564207,1740.0,1604148010.0,1604148070.0,2
,,0.04743128964736194,0.14679448200456832,0.016612444438506967,0.21083821609043724,0.3231135734780947,0.22496533373729885,0.696242288170386,-1.9187217520329272,1770.0,1604148040.0,1604148100.0,2
,,0.04544998292907332,0.12610377980204399,0.027032411011505632,0.19858617374262294,0.3604172928077183,0.228867811250438,0.6350078528905061,-2.07065006182097,1800.0,1604148070.0,1604148130.0,2
,,0.0226670287844427,0.10317497705569029,0.014908302742701957,0.14075030858283497,0.21969502132486854,0.1610442564046146,0.7330355300426877,-2.2713289257259706,1830.0,1604148100.0,1604148160.0,2
,,0.04256026329807439,0.05933185794789823,0.031816836928906106,0.1337089581748787,0.7173256454474817,0.31830524954363626,0.4437388396243261,-2.824608883713986,1860.0,1604148130.0,1604148190.0,2
,,0.027238635358019916,0.1050144931927709,0.029220134836128092,0.1614732633869189,0.2593797725426246,0.1686882074882655,0.650352206861252,-2.253656907942592,1890.0,1604148160.0,1604148220.0,2
,,0.047382966433751186,0.08856990203355962,0.04836425193199653,0.18431712039930734,0.5349781962703032,0.25707306153166903,0.4805299792101812,-2.4239631852518113,1920.0,1604148190.0,1604148250.0,2
,,0.05135373848728425,0.03225046038945143,0.00043092582387905143,0.08403512470061472,1.5923412524083276,0.6110984980416004,0.3837735768745223,-3.434222960200347,1950.0,1604148220.0,1604148280.0,2
